benefit_id,card_id,row_type,benefit_group,benefit_title,benefit_summary,benefit_content,category,category_id,on_offline,benefit_type,benefit_value,benefit_unit,target_merchants,excluded_merchants,performance_level,performance_min,performance_max,min_amount,max_count,max_limit,max_limit_unit,updated_at,benefit_main_title
247,ABP1384,상세혜택,놀이공원 할인,할인기준,대상점: 에버랜드 | 서비스내용: 자유이용권 50% 현장할인 홈페이지 예매 할인 가능(제휴 할인 카드 선택) 예약하기,대상점: 에버랜드 | 서비스내용: 자유이용권 50% 현장할인 홈페이지 예매 할인 가능(제휴 할인 카드 선택) 예약하기,"레저/스포츠, 페이/간편결제","9, 10",Offline,서비스,50,%,"에버랜드,페이",,,,,,,,,2026-04-30 23:10:03,놀이공원 할인 서비스
248,ABP1384,상세혜택,놀이공원 할인,할인기준,대상점: 롯데월드 | 서비스내용: 자유이용권 50% 현장할인 홈페이지 예매 할인 가능(제휴 할인 카드 선택) 예약하기,대상점: 롯데월드 | 서비스내용: 자유이용권 50% 현장할인 홈페이지 예매 할인 가능(제휴 할인 카드 선택) 예약하기,"백화점/아울렛/면세점, 레저/스포츠, 페이/간편결제","4, 9, 10",Offline,서비스,50,%,"롯데,롯데월드,페이",,,,,,,,,2026-04-30 23:10:03,놀이공원 할인 서비스
249,ABP1384,상세혜택,놀이공원 할인,할인기준,"대상점: 서울랜드, 통도환타지아, 대전오월드, 경주월드 | 서비스내용: 자유이용권 50% 현장할인","대상점: 서울랜드, 통도환타지아, 대전오월드, 경주월드 | 서비스내용: 자유이용권 50% 현장할인",레저/스포츠,9,Offline,서비스,50,%,"서울랜드,통도환타지아,대전오월드,경주월드",,,,,,,,,2026-04-30 23:10:03,놀이공원 할인 서비스
250,ABP1384,상세혜택,놀이공원 할인,할인기준,대상점: 이월드 | 서비스내용: 자유이용권 50% 현장할인 또는 무료 입장,대상점: 이월드 | 서비스내용: 자유이용권 50% 현장할인 또는 무료 입장,레저/스포츠,9,Offline,서비스,50,%,이월드,,,,,,,,,2026-04-30 23:10:03,놀이공원 할인 서비스
251,ABP1384,상세혜택,놀이공원 할인,할인기준,"대상점: 캐리비안베이, 아쿠아환타지아, 캘리포니아비치 | 서비스내용: 입장권 30% 현장할인","대상점: 캐리비안베이, 아쿠아환타지아, 캘리포니아비치 | 서비스내용: 입장권 30% 현장할인",레저/스포츠,9,Offline,서비스,30,%,"캐리비안베이,아쿠아환타지아,캘리포니아비치",,,,,,,,,2026-04-30 23:10:03,놀이공원 할인 서비스
252,ABP1384,상세혜택,놀이공원 할인,할인기준,"대상점: 중흥골드스파, 디오션리조트 워터파크, 스파밸리 | 서비스내용: 입장권 30% 현장할인(동반 1인 포함)","대상점: 중흥골드스파, 디오션리조트 워터파크,  스파밸리 | 서비스내용: 입장권 30% 현장할인(동반 1인 포함)",레저/스포츠,9,Offline,서비스,30,%,"중흥골드스파,디오션리조트 워터파크,스파밸리",,,,,,,,,2026-04-30 23:10:03,놀이공원 할인 서비스
253,ABP1384,상세혜택,놀이공원 할인,이용조건,직전 3개월 월평균 일시불 및 할부 이용금액30만원 이상 시 제공,직전 3개월 월평균 일시불 및 할부 이용금액30만원 이상 시 제공,,,Offline,,300000,원,,,,,,,,,,2026-04-30 23:10:03,놀이공원 할인 서비스
254,ABP1384,상세혜택,놀이공원 할인,이용조건,"아래의 경우, 발급월+2개월까지는 이용금액에 관계없이 1회 제공삼성카드 신규 회원직전 3개월 동안 무실적 회원이 카드를 추가·교체 발급한 경우","아래의 경우, 발급월+2개월까지는 이용금액에 관계없이 1회 제공삼성카드 신규 회원직전 3개월 동안 무실적 회원이 카드를 추가·교체 발급한 경우",,,Offline,,,,,,,,,,,,,2026-04-30 23:10:03,놀이공원 할인 서비스
255,ABP1384,상세혜택,놀이공원 할인,이용조건,"카드당 통합 일1회, 연5회 제공","카드당 통합 일1회, 연5회 제공",,,Offline,,,,,,,,,,5,,,2026-04-30 23:10:03,놀이공원 할인 서비스
256,ABP1384,상세혜택,놀이공원 할인,이용조건,연 기준 :1.1~12.31,연 기준 :1.1~12.31,,,Offline,,,,,,,,,,,,,2026-04-30 23:10:03,놀이공원 할인 서비스
257,ABP1384,주요혜택,CGV 할인,CGV 할인,CGV 할인,CGV 할인,,,Offline,할인,,,,,,,,,,,,2026-04-30 23:10:03,"CGV 3,000원 할인"
258,ABP1384,상세혜택,CGV 할인,서비스 안내,"CGV현장에서5,000원이상 결제시 3,000원 현장할인","CGV현장에서5,000원이상 결제시 3,000원 현장할인",,,Offline,할인,5000,원,,,,,,,,,,2026-04-30 23:10:03,"CGV 3,000원 할인"
259,ABP1384,상세혜택,CGV 할인,이용조건,직전3개월 월평균 일시불 및 할부 이용금액30만원 이상 시 제공,직전3개월 월평균 일시불 및 할부 이용금액30만원 이상 시 제공,,,Offline,,300000,원,,,,,,,,,,2026-04-30 23:10:03,"CGV 3,000원 할인"
260,ABP1384,상세혜택,CGV 할인,이용조건,"아래의 경우, 발급월+2개월간1회 제공삼성카드 신규 회원직전3개월 동안 무실적 회원이 카드를 추가·교체 발급한 경우","아래의 경우, 발급월+2개월간1회 제공삼성카드 신규 회원직전3개월 동안 무실적 회원이 카드를 추가·교체 발급한 경우",,,Offline,,,,,,,,,,,,,2026-04-30 23:10:03,"CGV 3,000원 할인"
261,ABP1384,상세혜택,CGV 할인,이용조건,"통합 일1회, 연3회 제공","통합 일1회, 연3회 제공",,,Offline,,,,,,,,,,3,,,2026-04-30 23:10:03,"CGV 3,000원 할인"
262,ABP1384,상세혜택,CGV 할인,이용조건,연 기준 :1.1~12.31,연 기준 :1.1~12.31,,,Offline,,,,,,,,,,,,,2026-04-30 23:10:03,"CGV 3,000원 할인"
263,ABP1384,주요혜택,CGV 할인,CGV 할인,CGV 할인,CGV 할인,,,Offline,할인,,,,,,,,,,,,2026-04-30 23:10:03,CGV 온라인가맹점 3천원 현장할인 (체크카드)
264,ABP1384,상세혜택,CGV 할인,서비스 안내,"CGV홈페이지 및 앱을 통해5,000원 이상 결제 시3,000원즉시할인","CGV홈페이지 및 앱을 통해5,000원 이상 결제 시3,000원즉시할인",페이/간편결제,10,Offline,할인,5000,원,페이,,,,,,,,,2026-04-30 23:10:03,CGV 온라인가맹점 3천원 현장할인 (체크카드)
265,ABP1384,상세혜택,CGV 할인,이용조건,"일1회, 연3회 제공","일1회, 연3회 제공",,,Offline,,,,,,,,,,3,,,2026-04-30 23:10:03,CGV 온라인가맹점 3천원 현장할인 (체크카드)
266,ABP1384,상세혜택,CGV 할인,이용조건,직전3개월 월평균 일시불 및 할부 이용금액30만원 이상 시 제공,직전3개월 월평균 일시불 및 할부 이용금액30만원 이상 시 제공,,,Offline,,300000,원,,,,,,,,,,2026-04-30 23:10:03,CGV 온라인가맹점 3천원 현장할인 (체크카드)
267,ABP1384,상세혜택,CGV 할인,이용조건,"아래의 경우, 발급월+2개월까지는 이용금액에 관계없이1회 제공삼성카드 신규 회원직전3개월 동안 무실적 회원이 카드를 추가·교체 발급한 경우","아래의 경우, 발급월+2개월까지는 이용금액에 관계없이1회 제공삼성카드 신규 회원직전3개월 동안 무실적 회원이 카드를 추가·교체 발급한 경우",,,Offline,,,,,,,,,,,,,2026-04-30 23:10:03,CGV 온라인가맹점 3천원 현장할인 (체크카드)
268,ABP1384,유의사항,CGV 할인,유의사항,예매 대행사이트 이용 시 즉시할인이 적용되지 않습니다.,예매 대행사이트 이용 시 즉시할인이 적용되지 않습니다.,,,,,,,,,,,,,,,,2026-04-30 23:10:03,CGV 온라인가맹점 3천원 현장할인 (체크카드)
269,ABP1384,유의사항,CGV 할인,유의사항,"삼성카드의 다른 혜택과 중복 적용되지 않으며,할인 혜택이 큰 금액만 적용됩니다.","삼성카드의 다른 혜택과 중복 적용되지 않으며,할인 혜택이 큰 금액만 적용됩니다.",,,,,,,,,,,,,,,,2026-04-30 23:10:03,CGV 온라인가맹점 3천원 현장할인 (체크카드)
270,ABP1384,주요혜택,후불교통 서비스,후불교통 서비스,후불교통 서비스,후불교통 서비스,,,,서비스,,,,,,,,,,,,2026-04-30 23:10:03,후불 교통카드 기능
271,ABP1384,상세혜택,후불교통 서비스,서비스안내,후불교통카드 기능 제공,후불교통카드 기능 제공,,,,,,,,,,,,,,,,2026-04-30 23:10:03,후불 교통카드 기능
272,ABP1384,상세혜택,후불교통 서비스,제공기준,발급대상 : 만19세 이상(연체 등 신용상태에 따라 이용 제한 가능),발급대상 : 만19세 이상(연체 등 신용상태에 따라 이용 제한 가능),,,,,,,,,,,,,,,,2026-04-30 23:10:03,후불 교통카드 기능
273,ABP1384,상세혜택,후불교통 서비스,제공기준,후불교통 이용금액 청구방식(결제일25일 기준 : 전월13일~해당월12일)2015년2월23일 이후 발급 시 : 체크카드 결제계좌로 해당월25일에 청구2015년2월22일 이전 발급 시 : 신용카드 보유 시 신용카드 결제,"후불교통 이용금액 청구방식(결제일25일 기준 : 전월13일~해당월12일)2015년2월23일 이후 발급 시 : 체크카드 결제계좌로 해당월25일에 청구2015년2월22일 이전 발급 시 : 신용카드 보유 시 신용카드 결제일에 결제계좌로 통합 청구되며, 체크카드만 보유 시 최초 발급받은 체크카드 결제계좌로 해당월25일에 청구",,,,,,,,,,,,,,,,2026-04-30 23:10:03,후불 교통카드 기능
274,ABP1384,유의사항,후불교통 서비스,유의사항,택시 이용건은 제외됩니다.,택시 이용건은 제외됩니다.,,,,,,,,,,,,,,,,2026-04-30 23:10:03,후불 교통카드 기능
275,ABP1384,유의사항,후불교통 서비스,유의사항,후불교통 이용금액 연체 시 신용상 불이익을 받을 수 있습니다.,후불교통 이용금액 연체 시 신용상 불이익을 받을 수 있습니다.,,,,,,,,,,,,,,,,2026-04-30 23:10:03,후불 교통카드 기능
276,ABP1384,연회비,연회비,본인 연회비,국내전용 총 연회비 무료,국내전용 총 연회비 무료,,,,,,,,,,,,,,,,2026-04-30 23:10:03,본인 연회비
277,ABP1384,연회비,연회비,본인 연회비,국내전용 기본 연회비 무료,국내전용 기본 연회비 무료,,,,,,,,,,,,,,,,2026-04-30 23:10:03,본인 연회비
278,ABP1384,연회비,연회비,본인 연회비,국내전용 제휴 연회비 무료,국내전용 제휴 연회비 무료,,,,,,,,,,,,,,,,2026-04-30 23:10:03,본인 연회비
279,ABP1383,주요혜택,국내가맹점 캐시백,국내가맹점 캐시백,국내가맹점 캐시백,국내가맹점 캐시백,,,Offline,캐시백,,,,,,,,,,,,2026-04-30 23:10:07,0.2%~0.6% 캐시백
280,ABP1383,상세혜택,국내가맹점 캐시백,서비스안내,업종 및 연간 이용금액에 따라0.2%~0.6%캐시백,업종 및 연간 이용금액에 따라0.2%~0.6%캐시백,,,Offline,캐시백,2,%,,,,,,,,,,2026-04-30 23:10:07,0.2%~0.6% 캐시백
281,ABP1383,상세혜택,국내가맹점 캐시백,제공기준,구분: 일반 가맹점 | 연간 이용금액 300만원 미만: 0.2% | 연간 이용금액 300만원 이상: 0.4%,구분: 일반 가맹점 | 연간 이용금액 300만원 미만: 0.2% | 연간 이용금액 300만원 이상: 0.4%,,,Offline,,3000000,원,,,,,,,,,,2026-04-30 23:10:07,0.2%~0.6% 캐시백
282,ABP1383,상세혜택,국내가맹점 캐시백,제공기준,"구분: 음식점, 주유, 할인점 | 연간 이용금액 300만원 미만: 0.3% | 연간 이용금액 300만원 이상: 0.6%","구분: 음식점, 주유, 할인점 | 연간 이용금액 300만원 미만: 0.3% | 연간 이용금액 300만원 이상: 0.6%",자동차/주유,6,Offline,할인,3000000,원,주유,,,,,,,,,2026-04-30 23:10:07,0.2%~0.6% 캐시백
283,ABP1383,상세혜택,국내가맹점 캐시백,제공기준,"음식점 : 한식, 양식, 일식, 중식, 뷔페, 패밀리레스토랑, 간이음식점, 패스트푸드 등 모든 음식점","음식점 : 한식, 양식, 일식, 중식, 뷔페, 패밀리레스토랑, 간이음식점, 패스트푸드 등 모든 음식점",,,Offline,,,,,,,,,,,,,2026-04-30 23:10:07,0.2%~0.6% 캐시백
284,ABP1383,상세혜택,국내가맹점 캐시백,제공기준,주유 : 전국 주유소 및LPG충전소,주유 : 전국 주유소 및LPG충전소,자동차/주유,6,Offline,,,,주유,,,,,,,,,2026-04-30 23:10:07,0.2%~0.6% 캐시백
285,ABP1383,상세혜택,국내가맹점 캐시백,제공기준,"할인점 : 이마트(에브리데이, 트레이더스 포함), 홈플러스, 롯데마트, 빅마켓","할인점 : 이마트(에브리데이, 트레이더스 포함), 홈플러스, 롯데마트, 빅마켓","슈퍼마켓/생활잡화, 백화점/아울렛/면세점","3, 4",Offline,할인,,,"이마트,트레이더스,롯데마트,홈플러스,에브리데이,빅마켓,롯데",,,,,,,,,2026-04-30 23:10:07,0.2%~0.6% 캐시백
286,ABP1383,상세혜택,국내가맹점 캐시백,제공기준,캐시백은 결제한 다음 달15일에 결제계좌로 입금(월1회),캐시백은 결제한 다음 달15일에 결제계좌로 입금(월1회),,,Offline,캐시백,,,,,,,,,1,,,2026-04-30 23:10:07,0.2%~0.6% 캐시백
287,ABP1383,상세혜택,국내가맹점 캐시백,이용조건,연간 이용금액은 본인이 발급받은 해당 카드 이용금액을 기준으로 산정(연 기준 : 카드 최초 발급월~1년),연간 이용금액은 본인이 발급받은 해당 카드 이용금액을 기준으로 산정(연 기준 : 카드 최초 발급월~1년),,,Offline,,,,,,,,,,,,,2026-04-30 23:10:07,0.2%~0.6% 캐시백
288,ABP1383,상세혜택,국내가맹점 캐시백,이용조건,매년 카드 최초 발급월 기준으로 이용금액이 300만원 이상일 경우 다음 날부터 상향된 적립률 적용,매년 카드 최초 발급월 기준으로 이용금액이 300만원 이상일 경우 다음 날부터 상향된 적립률 적용,,,Offline,,3000000,원,,,,,,,,,,2026-04-30 23:10:07,0.2%~0.6% 캐시백
289,ABP1383,상세혜택,국내가맹점 캐시백,캐시백 제외 대상,"고용/산재보험 및 장애인 고용부담금, 국세/지방세/공과금, 대학 등록금, 선불카드 충전(삼성유포인트카드, 삼성전자 멤버십BLUE삼성선불카드, 삼성올앳카드), 휴대폰알림서비스(InfoCare), 스마트오토서비스, 이마","고용/산재보험 및 장애인 고용부담금, 국세/지방세/공과금, 대학 등록금, 선불카드 충전(삼성유포인트카드, 삼성전자 멤버십BLUE삼성선불카드, 삼성올앳카드), 휴대폰알림서비스(S.InfoCare), 스마트오토서비스, 이마트 이클럽, 일부 가맹점의 의약품 결제건 등의 이용금액",슈퍼마켓/생활잡화,3,Offline,서비스,,,이마트,,,,,,,,,2026-04-30 23:10:07,0.2%~0.6% 캐시백
290,ABP1383,상세혜택,국내가맹점 캐시백,캐시백 제외 대상,중국공상은행 삼성체크카드 & CASHBACK의 해외 이용건,중국공상은행 삼성체크카드 & CASHBACK의 해외 이용건,해외,19,Offline,,,,해외,,,,,,,,,2026-04-30 23:10:07,0.2%~0.6% 캐시백
291,ABP1383,유의사항,국내가맹점 캐시백,유의사항,삼성카드 가맹점 업종 분류 기준에 의한 등록 가맹점에 한합니다.해당 가맹점이 실제 등록한 업종에 따라 적립률이 다르게 적용됩니다.,삼성카드 가맹점 업종 분류 기준에 의한 등록 가맹점에 한합니다.해당 가맹점이 실제 등록한 업종에 따라 적립률이 다르게 적용됩니다.,,,,,,,,,,,,,,,,2026-04-30 23:10:07,0.2%~0.6% 캐시백
292,ABP1383,유의사항,국내가맹점 캐시백,유의사항,이마트 에브리데이 상품공급점 결제건은 제외됩니다.,이마트 에브리데이 상품공급점 결제건은 제외됩니다.,,,,,,,,,,,,,,,,2026-04-30 23:10:07,0.2%~0.6% 캐시백
