benefit_id,card_id,row_type,benefit_group,benefit_title,benefit_summary,category,category_id,on_offline,benefit_type,benefit_value,benefit_unit,target_merchants,excluded_merchants,performance_level,performance_min,performance_max,min_amount,max_count,max_limit,max_limit_unit,benefit_content,updated_at
CCA_B0026,CCA,유의사항,혜택,혜택 제공 기준,,,,,,,,,,,,,,,,,전월 이용 금액 합산 제외 기준,2026-05-08 13:53:17
CCA_B0027,CCA,유의사항,혜택,혜택 제공 기준,,,,,,,,,,,,,,,,,"장기카드대출(카드론), 단기카드대출(현금서비스), 연회비, 제수수료, 이자",2026-05-08 13:53:17
CCA_B0028,CCA,유의사항,혜택,혜택 제공 기준,,,,,,,,,,,,,,,,,국제브랜드 수수료 및 해외서비스 수수료,2026-05-08 13:53:17
CCA_B0029,CCA,유의사항,혜택,혜택 제공 기준,,,,,,,,,,,,,,,,,"공과금 납부액(국세, 관세, 지방세, 지방세외수입, 상하수도 요금, 벌과금, 과태료, 인지세, 송달료, 민원 발급 수수료 등 국가 또는 공공단체가 부과하는 부담금)",2026-05-08 13:53:17
CCA_B0030,CCA,유의사항,혜택,혜택 제공 기준,,,,,,,,,,,,,,,,,상품권 등 현금성 유가증권 구매 및 선불 카드 구매·충전 금액,2026-05-08 13:53:17
CCA_B0031,CCA,유의사항,혜택,혜택 제공 기준,,,,,,,,,,,,,,,,,"현대카드 체크(Apple Pay Rewards) 이용 금액만 인정되며, 그 외 모든 카드 이용 금액은 합산 불가",2026-05-08 13:53:17
CCA_B0032,CCA,유의사항,혜택,혜택 제공 기준,,,,,,,,,,,,,,,,,캐시백 제공 기준,2026-05-08 13:53:17
CCA_B0033,CCA,유의사항,혜택,혜택 제공 기준,,,,,,,,,,,,,,,,,캐시백 대상,2026-05-08 13:53:17
CCA_B0034,CCA,유의사항,혜택,혜택 제공 기준,,,,,,,,,,,,,,,,,Apple Pay 이용 가능한 국내외 가맹점에서 Apple Pay로 결제한 모든 물품 구매 및 서비스 이용 대금의 입금액,2026-05-08 13:53:17
CCA_B0035,CCA,유의사항,혜택,혜택 제공 기준,,,,,,,,,,,,,,,,,매출 건별로 소수점 이하 반올림 후 캐시백,2026-05-08 13:53:17
CCA_B0036,CCA,유의사항,혜택,혜택 제공 기준,,,,,,,,,,,,,,,,,"예시 : Apple Pay에 추가한 현대카드 체크(Apple Pay Rewards)로 국내외 가맹점에서 4,639원 결제 시 464원 캐시백(4,639x10% = 463.9의 소수점 이하 반올림)",2026-05-08 13:53:17
CCA_B0037,CCA,유의사항,혜택,혜택 제공 기준,,,,,,,,,,,,,,,,,캐시백 제공 시기,2026-05-08 13:53:17
CCA_B0038,CCA,유의사항,혜택,혜택 제공 기준,,,,,,,,,,,,,,,,,대상 카드 이용한 다음 달 10일 본인 명의 체크카드 결제 계좌로 입금,2026-05-08 13:53:17
CCA_B0039,CCA,유의사항,혜택,혜택 제공 기준,,,,,,,,,,,,,,,,,"예시 : 1월 7일 Apple Pay에 추가한 현대카드 체크(Apple Pay Rewards)로 국내외 가맹점에서 5,000원 이용 시 다음 달 10일(2월 10일)에 500원 입금",2026-05-08 13:53:17
CCA_B0040,CCA,유의사항,혜택,혜택 제공 기준,,,,,,,,,,,,,,,,,"단, 매출 미확정 또는 후불 청구, 연체 대금 등은 입금 처리 완료일 다음 달에 제공",2026-05-08 13:53:17
CCA_B0041,CCA,유의사항,혜택,혜택 제공 기준,,,,,,,,,,,,,,,,,캐시백 제공일이 주말/공휴일인 경우 다음 영업일에 입금,2026-05-08 13:53:17
CCA_B0042,CCA,유의사항,혜택,혜택 제공 기준,,,,,,,,,,,,,,,,,캐시백 제공 제외 기준,2026-05-08 13:53:17
CCA_B0043,CCA,유의사항,혜택,혜택 제공 기준,,,,,,,,,,,,,,,,,"장기카드대출(카드론), 단기카드대출(현금서비스), 연회비, 제수수료, 이자",2026-05-08 13:53:17
CCA_B0044,CCA,유의사항,혜택,혜택 제공 기준,,,,,,,,,,,,,,,,,국제브랜드 수수료 및 해외서비스 수수료,2026-05-08 13:53:17
CCA_B0045,CCA,유의사항,혜택,혜택 제공 기준,,,,,,,,,,,,,,,,,"공과금 납부액(국세, 관세, 지방세, 지방세외수입, 상하수도 요금, 벌과금, 과태료, 인지세, 송달료, 민원 발급 수수료 등 국가 또는 공공단체가 부과하는 부담금)",2026-05-08 13:53:17
CCA_B0046,CCA,유의사항,혜택,혜택 제공 기준,,,,,,,,,,,,,,,,,"전기 요금, TV 수신료, 도시가스 요금, 아파트 관리비, 부동산 임대료(월세), 자동납부 서비스 이용 수수료",2026-05-08 13:53:17
CCA_B0047,CCA,유의사항,혜택,혜택 제공 기준,,,,,,,,,,,,,,,,,"사립유치원 교육비 납입금, 초·중·고교 학교 납입금, 대학·대학원 등록금 납부 결제 건",2026-05-08 13:53:17
CCA_B0048,CCA,유의사항,혜택,혜택 제공 기준,,,,,,,,,,,,,,,,,상품권 등 현금성 유가증권 구매 및 선불 카드 구매·충전 금액,2026-05-08 13:53:17
CCA_B0049,CCA,유의사항,혜택,혜택 제공 기준,,,,,,,,,,,,,,,,,"건강보험, 국민연금, 고용보험, 산재보험 및 장애인 고용 부담금",2026-05-08 13:53:17
CCA_B0050,CCA,유의사항,혜택,혜택 제공 기준,,,,,,,,,,,,,,,,,"고속도로 통행 요금, 후불하이패스카드 이용 금액, 고속버스(차내 단말기 및 고속버스 앱 결제 포함)",2026-05-08 13:53:17
CCA_B0051,CCA,유의사항,혜택,혜택 제공 기준,,,,,,,,,,,,,,,,,현대카드 체크(Apple Pay Rewards) 혜택 외 현대카드의 모든 할인 및 무이자 할부 서비스 적용된 결제 건의 전체 이용 금액,2026-05-08 13:53:17
CCA_B0052,CCA,유의사항,혜택,혜택 제공 기준,,,,,,,,,,,,,,,,,기타 기준,2026-05-08 13:53:17
CCA_B0053,CCA,유의사항,혜택,혜택 제공 기준,,,,,,,,,,,,,,,,,"캐시백 혜택 적용된 결제 건 취소 시, 취소 금액에 해당하는 캐시백 금액만큼 다음 달 제공 예정 캐시백에서 차감",2026-05-08 13:53:17
CCA_B0054,CCA,유의사항,혜택,혜택 제공 기준,,,,,,,,,,,,,,,,,차감 금액보다 제공 예정 캐시백이 적은 경우 차감되지 않은 금액은 카드 해지 시 별도 청구됨,2026-05-08 13:53:17
CCA_B0055,CCA,유의사항,혜택,혜택 제공 기준,,,,,,,,,,,,,,,,,"혜택 적용된 결제 건을 월 캐시백 한도 초과 후 취소할 경우, 한도 초과로 혜택이 적용되지 않은 결제 건에 대해 다음 달 15일경 혜택 적용(월 캐시백 한도 이내)",2026-05-08 13:53:17
CCA_B0056,CCA,유의사항,혜택,혜택 제공 기준,,,,,,,,,,,,,,,,,캐시백 제공 시점에 본인 명의 현대카드 체크(Apple Pay Rewards) 상태가 정상인 경우에 한해 제공,2026-05-08 13:53:17
CCA_B0057,CCA,유의사항,혜택,혜택 제공 기준,,,,,,,,,,,,,,,,,"(본인 회원 탈회, 유효 기간 만료, 카드 해지, 거래 정지 등 카드의 정상적인 이용이 불가한 경우 제공 불가)",2026-05-08 13:53:17
CCA_B0058,CCA,유의사항,혜택,혜택 제공 기준,,,,,,,,,,,,,,,,,"단, 캐시백 혜택 제공하는 본인 명의 현대카드 체크를 2종 이상 보유한 경우, 1종만 정상 상태 유지하더라도 혜택 제공",2026-05-08 13:53:17
CCA_B0059,CCA,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,발급 기준 : 만 12세 이상으로 현대카드 체크카드 발급에 적합한 고객,2026-05-08 13:53:17
CCA_B0060,CCA,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,"발급 기준 : 단, 만 12~13세는 법정대리인 동의 필수",2026-05-08 13:53:17
CCA_B0061,CCA,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,신청 가능 은행 : *제휴 은행은 변경될 수 있음,2026-05-08 13:53:17
CCA_B0062,CCA,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,신청 가능 은행 : 제휴 은행 계좌를 보유한 경우 신청 가능,2026-05-08 13:53:17
CCA_B0063,CCA,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,신청 가능 은행 : 국내전용 신청 가능 제휴 은행,2026-05-08 13:53:17
CCA_B0064,CCA,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,신청 가능 은행 : KB국민은행,2026-05-08 13:53:17
CCA_B0065,CCA,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,신청 가능 은행 : 신한은행,2026-05-08 13:53:17
CCA_B0066,CCA,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,신청 가능 은행 : NH농협은행,2026-05-08 13:53:17
CCA_B0067,CCA,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,신청 가능 은행 : 지역 농·축협,2026-05-08 13:53:17
CCA_B0068,CCA,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,신청 가능 은행 : 우리은행,2026-05-08 13:53:17
CCA_B0069,CCA,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,신청 가능 은행 : 하나은행,2026-05-08 13:53:17
CCA_B0070,CCA,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,신청 가능 은행 : SC제일은행,2026-05-08 13:53:17
CCA_B0071,CCA,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,신청 가능 은행 : 우체국,2026-05-08 13:53:17
CCA_B0072,CCA,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,신청 가능 은행 : KDB산업은행,2026-05-08 13:53:17
CCA_B0073,CCA,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,신청 가능 은행 : 부산은행,2026-05-08 13:53:17
CCA_B0074,CCA,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,신청 가능 은행 : iM뱅크,2026-05-08 13:53:17
CCA_B0075,CCA,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,신청 가능 은행 : IBK기업은행,2026-05-08 13:53:17
CCA_B0076,CCA,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,신청 가능 은행 : 케이뱅크,2026-05-08 13:53:17
CCA_B0077,CCA,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,신청 가능 은행 : 국내외겸용(Visa Platinum) 신청 가능 제휴 은행,2026-05-08 13:53:17
CCA_B0078,CCA,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,신청 가능 은행 : 신한은행,2026-05-08 13:53:17
CCA_B0079,CCA,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,신청 가능 은행 : 우리은행,2026-05-08 13:53:17
CCA_B0080,CCA,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,이용 안내 : 현대카드 가맹점에서 신용카드와 동일하게 이용 가능,2026-05-08 13:53:17
CCA_B0081,CCA,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,"이용 안내 : 체크카드는 일 600만원, 월 2,000만원 한도 내 이용 가능",2026-05-08 13:53:17
CCA_B0082,CCA,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,"이용 안내 : 단, 만 13세 이하는 일 3만원, 월 30만원 한도 내 가능",2026-05-08 13:53:17
CCA_B0083,CCA,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,이용 안내 : 결제 금액이 계좌에서 즉시 출금되는 상품으로 계좌 잔액 부족 시 승인 거절될 수 있음,2026-05-08 13:53:17
CCA_B0084,CCA,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,이용 안내 : 일시불 결제만 가능하며 할부 이용 불가,2026-05-08 13:53:17
CCA_B0085,CCA,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,"이용 안내 : 본인 카드만 발급 가능하며, 가족 카드 발급 불가",2026-05-08 13:53:17
CCA_B0086,CCA,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,이용 안내 : 발급 후 결제 계좌 변경 불가(계좌 변경하여 재발급은 가능),2026-05-08 13:53:17
CCA_B0087,CCA,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,"이용 안내 : 동일 카드 중복 발급 불가(현대카드 체크(Apple Pay Rewards), 현대카드 하이브리드",2026-05-08 13:53:17
CCA_B0088,CCA,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,이용 안내 : (Apple Pay Rewards) 통합 1매만 발급 가능),2026-05-08 13:53:17
CCA_B0089,CCA,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,"이용 불가 가맹점 : 실시간 계좌 잔액 확인 불가 가맹점, 예약 취소 수수료 발생 가맹점",2026-05-08 13:53:17
CCA_B0090,CCA,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,이용 불가 가맹점 : 실시간 승인 불가 가맹점(이용 전 확인 필수),2026-05-08 13:53:17
CCA_B0091,CCA,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,"이용 불가 가맹점 : 항공사 기내 판매, 선상 판매 등",2026-05-08 13:53:17
CCA_B0092,CCA,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,청구 시기 : 체크카드 이용 시점에 이용 금액이 결제 계좌에서 즉시 인출,2026-05-08 13:53:17
CCA_B0093,CCA,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,청구 시기 : 후불교통카드 이용 금액 등 후불 청구되는 금액은 매달 15일 인출,2026-05-08 13:53:17
CCA_B0094,CCA,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,현금 인출 가능 : 체크카드 외 현금 인출 용도로 이용 가능(현금카드 기능),2026-05-08 13:53:17
CCA_B0095,CCA,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,"현금 인출 가능 : 도난/분실 시 체크카드 기능은 현대카드 고객센터(1577-6200)로, 현금 인출 기능은 해당 은행을 통해 기능 정지 신청 및 신고",2026-05-08 13:53:17
CCA_B0096,CCA,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,현금 인출 가능 : KB국민은행,2026-05-08 13:53:17
CCA_B0097,CCA,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,현금 인출 가능 : KB국민은행 창구에서 카드 제시하여 현금카드 등록 후 이용 가능,2026-05-08 13:53:17
CCA_B0098,CCA,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,현금 인출 가능 : 신한은행,2026-05-08 13:53:17
CCA_B0099,CCA,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,현금 인출 가능 : 신한은행 ATM에서 현금카드 등록 후 이용 가능,2026-05-08 13:53:17
CCA_B0100,CCA,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,"현금 인출 가능 : NH농협은행,",2026-05-08 13:53:17
CCA_B0101,CCA,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,현금 인출 가능 : 지역 농·축협,2026-05-08 13:53:17
CCA_B0102,CCA,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,현금 인출 가능 : NH농협은행 창구에서 카드 제시하여 현금카드 등록 후 이용 가능,2026-05-08 13:53:17
CCA_B0103,CCA,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,현금 인출 가능 : 현금카드 기능은 NH농협은행 계좌로 발급 받은 카드만 가능(지역 농·축협 불가),2026-05-08 13:53:17
CCA_B0104,CCA,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,현금 인출 가능 : NH농협은행과 지역 농·축협 구분은 농협 고객센터(1588-2100)로 문의,2026-05-08 13:53:17
CCA_B0105,CCA,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,"현금 인출 가능 : 우리은행, 하나은행",2026-05-08 13:53:17
CCA_B0106,CCA,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,현금 인출 가능 : 해당 은행 창구에서 카드 제시하여 현금카드 등록 후 이용 가능,2026-05-08 13:53:17
CCA_B0107,CCA,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,현금 인출 가능 : 우체국,2026-05-08 13:53:17
CCA_B0108,CCA,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,현금 인출 가능 : 발급 즉시 이용 가능,2026-05-08 13:53:17
CCA_B0109,CCA,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,현금 인출 가능 : KDB산업은행,2026-05-08 13:53:17
CCA_B0110,CCA,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,현금 인출 가능 : KDB산업은행 고객센터(1588-1500)에서 현금카드 등록 후 이용 가능,2026-05-08 13:53:17
CCA_B0111,CCA,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,"현금 인출 가능 : SC제일은행,",2026-05-08 13:53:17
CCA_B0112,CCA,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,"현금 인출 가능 : 부산은행, iM뱅크,",2026-05-08 13:53:17
CCA_B0113,CCA,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,"현금 인출 가능 : IBK기업은행,",2026-05-08 13:53:17
CCA_B0114,CCA,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,현금 인출 가능 : 케이뱅크,2026-05-08 13:53:17
CCA_B0115,CCA,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,현금 인출 가능 : 현금카드 이용 불가,2026-05-08 13:53:17
CCA_B0116,CCA,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,현금 인출 가능 : 해당 은행에서 별도의 현금카드 발급 후 이용 가능,2026-05-08 13:53:17
CCA_B0117,CCA,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,"후불 교통카드이용 안내 : 버스·공항 리무진, 지하철·공항철도 요금, 혼잡통행료를 편리하게 결제",2026-05-08 13:53:17
CCA_B0118,CCA,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,후불 교통카드이용 안내 : 후불교통카드 이용 금액은 월 단위로 확정되어 매달 15일 인출,2026-05-08 13:53:17
CCA_B0119,CCA,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,후불 교통카드이용 안내 : 연체 시 후불교통카드 이용이 제한될 수 있음,2026-05-08 13:53:17
