benefit_id,card_id,row_type,benefit_group,benefit_title,benefit_summary,category,on_offline,region,benefit_type,value,unit,target_merchants,excluded_merchants,performance_level,max_limit,benefit_content,updated_at 
34,AAP1452,할인기준,스카이패스 마일리지 추가 적립,이용조건,해외 이용 시 별도의 수수료 부과. 자세한 내용은 연회비 안내 화면 내 ‘유의사항’에서 확인,,,,,.,,,,,,해외 이용 시 별도의 수수료 부과. 자세한 내용은 연회비 안내 화면 내 ‘유의사항’에서 확인,2026-04-08 13:22
35,AAP1452,할인기준,스카이패스 마일리지 추가 적립,이용조건,선택한 옵션에 대해서만 적립 적용,,,,,,,,,,,선택한 옵션에 대해서만 적립 적용,2026-04-08 13:22
36,AAP1452,할인기준,스카이패스 마일리지 추가 적립,이용조건,"적립 혜택은 카드 승인일 기준으로 적용. 단, 해외 이용 시 삼성카드에 접수된 현지 승인일 기준으로 적용",,,,,.,,,,,,"적립 혜택은 카드 승인일 기준으로 적용. 단, 해외 이용 시 삼성카드에 접수된 현지 승인일 기준으로 적용",2026-04-08 13:22
37,AAP1452,할인기준,스카이패스 마일리지 추가 적립,이용조건,"옵션은 삼성카드 홈페이지(PC, 모바일)·앱을 통해 매월 변경할 수 있으며, 변경 신청 다음 달 1일에 자동 반영",,,,,1,,,,,,"옵션은 삼성카드 홈페이지(PC, 모바일)·앱을 통해 매월 변경할 수 있으며, 변경 신청 다음 달 1일에 자동 반영",2026-04-08 13:22
38,AAP1452,할인기준,스카이패스 마일리지 추가 적립,이용조건,특별 적립은 ‘기본 1 마일리지+추가 1 마일리지’의 형태로 적립,,,,,,,,,,,특별 적립은 ‘기본 1 마일리지+추가 1 마일리지’의 형태로 적립,2026-04-08 13:22
39,AAP1452,할인기준,스카이패스 마일리지 추가 적립,이용조건,"통합 월 적립한도는 2,000 마일리지(적립한도 초과 시 기본 적립 적용)",,,,,,,,,,,"통합 월 적립한도는 2,000 마일리지(적립한도 초과 시 기본 적립 적용)",2026-04-08 13:22
40,AAP1452,할인기준,스카이패스 마일리지 추가 적립,이용조건,전월 이용금액에 관계없이 제공,,,,,,,,,,,전월 이용금액에 관계없이 제공,2026-04-08 13:22
41,AAP1452,유의사항,스카이패스 마일리지 추가 적립,유의사항,삼성카드 가맹점 업종 분류 기준에 의한 등록 가맹점에 한합니다.,,,,,,,,,,,삼성카드 가맹점 업종 분류 기준에 의한 등록 가맹점에 한합니다.,2026-04-08 13:22
42,AAP1452,유의사항,스카이패스 마일리지 추가 적립,유의사항,백화점 내 일부 임대매장 및 식품매장은 제외됩니다.,,,,,,,,,,,백화점 내 일부 임대매장 및 식품매장은 제외됩니다.,2026-04-08 13:22
43,AAP1452,유의사항,스카이패스 마일리지 추가 적립,유의사항,결제건 접수 후 마일리지 적립까지 약 10일(영업일 기준) 정도 소요됩니다.,,,,,,,,,,,결제건 접수 후 마일리지 적립까지 약 10일(영업일 기준) 정도 소요됩니다.,2026-04-08 13:22
44,AAP1452,유의사항,스카이패스 마일리지 추가 적립,유의사항,적립된 마일리지는 기존 스카이패스 마일리지와 합산하여 사용 가능합니다.,,,,,,,,,,,적립된 마일리지는 기존 스카이패스 마일리지와 합산하여 사용 가능합니다.,2026-04-08 13:22
45,AAP1452,유의사항,스카이패스 마일리지 추가 적립,유의사항,적립된 마일리지의 사용방법 및 기준은 항공사 마일리지 사용 규정을 따릅니다.,,,,,,,,,,,적립된 마일리지의 사용방법 및 기준은 항공사 마일리지 사용 규정을 따릅니다.,2026-04-08 13:22
46,AAP1452,유의사항,스카이패스 마일리지 추가 적립,유의사항,자세한 내용은 항공사 홈페이지를 확인 바랍니다.,,,,,,,,,,,자세한 내용은 항공사 홈페이지를 확인 바랍니다.,2026-04-08 13:22
47,AAP1452,유의사항,스카이패스 마일리지 추가 적립,할인 제외 대상,"빅포인트 적립 제외 대상, 삼성카드와 구매캐시백포인트 제공 계약을 체결한 일부 의약품/유류 구매한도 대금결제, 페이백서비스 등의 이용금액",,,,,,,,,,,"빅포인트 적립 제외 대상, 삼성카드와 구매캐시백포인트 제공 계약을 체결한 일부 의약품/유류 구매한도 대금결제, 페이백서비스 등의 이용금액",2026-04-08 13:22
48,AAP1452,유의사항,스카이패스 마일리지 추가 적립,할인 제외 대상,빅포인트 적립 제외 대상,,,,,,,,,,,빅포인트 적립 제외 대상,2026-04-08 13:22
49,AAP1452,유의사항,스카이패스 마일리지 추가 적립,할인 제외 대상,"법인공용카드, 무이자할부, 다이어트할부, 삼성카드 할인이 적용된 일시불 및 할부 이용금액,고용/산재보험 및 장애인 고용부담금, 국세/지방세/공과금, 대학 등록금, 대중교통, 택시, 고속버스(차내 단말기 및 고속버스App 결제), 고속도로통행요금, 선불카드 충전(삼성유포인트카드,삼성전자 멤버십 BLUE 삼성선불카드,삼성올앳카드 등), 휴대폰알림서비스(S.InfoCare), 스마트오토서비스, 이마트 이클럽 등의 이용금액",,,,,,,,,,,"법인공용카드, 무이자할부, 다이어트할부, 삼성카드 할인이 적용된 일시불 및 할부 이용금액,고용/산재보험 및 장애인 고용부담금, 국세/지방세/공과금, 대학 등록금, 대중교통, 택시, 고속버스(차내 단말기 및 고속버스App 결제), 고속도로통행요금, 선불카드 충전(삼성유포인트카드,삼성전자 멤버십 BLUE 삼성선불카드,삼성올앳카드 등), 휴대폰알림서비스(S.InfoCare), 스마트오토서비스, 이마트 이클럽 등의 이용금액",2026-04-08 13:22
50,AAP1452,유의사항,스카이패스 마일리지 추가 적립,할인 제외 대상,빅포인트 적립 제외 대상 업종 및 삼성카드 신규사업에 대한 포인트 적립 제외 상세 내용은 삼성카드 홈페이지를 통해 확인,,,,,,,,,,,빅포인트 적립 제외 대상 업종 및 삼성카드 신규사업에 대한 포인트 적립 제외 상세 내용은 삼성카드 홈페이지를 통해 확인,2026-04-08 13:22
51,AAP1452,유의사항,스카이패스 마일리지 추가 적립,할인 제외 대상,해당 카드는 택시 이용 시에도 마일리지 적립,,,,,,,,,,,해당 카드는 택시 이용 시에도 마일리지 적립,2026-04-08 13:22
52,AAP1452,혜택,아멕스 PLATINUM 등급 서비스,서비스안내,아멕스 프리미엄카드(PLATINUM) 회원에게 아멕스의 제휴사가 제공하는 서비스,,Both,국내,서비스,,,,,,,아멕스 프리미엄카드(PLATINUM) 회원에게 아멕스의 제휴사가 제공하는 서비스,2026-04-08 13:22
53,AAP1452,혜택,아멕스 PLATINUM 등급 서비스,서비스안내,아멕스 PLATINUM 등급 서비스 안내장 다운로드,,Both,국내,서비스,,,,,,,아멕스 PLATINUM 등급 서비스 안내장 다운로드,2026-04-08 13:22
54,AAP1452,혜택,아멕스 PLATINUM 등급 서비스,서비스안내,아멕스 PLATINUM 등급 서비스 안내장 다운로드,,Both,국내,서비스,,,,,,,아멕스 PLATINUM 등급 서비스 안내장 다운로드,2026-04-08 13:22
55,AAP1452,유의사항,아멕스 PLATINUM 등급 서비스,유의사항,국제 브랜드사 서비스 관련 자세한 내용은 아래 국제 브랜드사별 홈페이지를 통해 확인해 주세요.,,,,,,,,,,,국제 브랜드사 서비스 관련 자세한 내용은 아래 국제 브랜드사별 홈페이지를 통해 확인해 주세요.,2026-04-08 13:22
56,AAP1452,유의사항,아멕스 PLATINUM 등급 서비스,유의사항,VISA 바로가기 : www.visakorea.com,,,,,,,,,,,VISA 바로가기 : www.visakorea.com,2026-04-08 13:22
57,AAP1452,유의사항,아멕스 PLATINUM 등급 서비스,유의사항,Mastercard 바로가기 : www.mastercard.co.kr,,,,,,,,,,,Mastercard 바로가기 : www.mastercard.co.kr,2026-04-08 13:22
58,AAP1452,유의사항,아멕스 PLATINUM 등급 서비스,유의사항,아멕스 바로가기 : www.americanexpress.com,,,,,,,,,,,아멕스 바로가기 : www.americanexpress.com,2026-04-08 13:22
59,AAP1452,유의사항,아멕스 PLATINUM 등급 서비스,유의사항,UnionPay 바로가기 : www.unionpayintl.com/kr,,,,,,,,,,,UnionPay 바로가기 : www.unionpayintl.com/kr,2026-04-08 13:22
60,AAP1452,유의사항,아멕스 PLATINUM 등급 서비스,유의사항,"삼성카드 선택 서비스는 국제 브랜드사별 홈페이지 안내사항과 제공 내용(대상 카드, 제공횟수 및 전월 이용금액 조건, 대상점)이 다를 수 있으므로, 삼성카드에서 제공하는 국제 브랜드 서비스 안내장을 확인하시기 바랍니다.(국제 브랜드사별 홈페이지에 안내된 대상점이라 하더라도 삼성카드에서 안내된 대상점이 아닌 경우 서비스가 제공되지 않음)",,,,,,,,,,,"삼성카드 선택 서비스는 국제 브랜드사별 홈페이지 안내사항과 제공 내용(대상 카드, 제공횟수 및 전월 이용금액 조건, 대상점)이 다를 수 있으므로, 삼성카드에서 제공하는 국제 브랜드 서비스 안내장을 확인하시기 바랍니다.(국제 브랜드사별 홈페이지에 안내된 대상점이라 하더라도 삼성카드에서 안내된 대상점이 아닌 경우 서비스가 제공되지 않음)",2026-04-08 13:22
61,AAP1452,유의사항,아멕스 PLATINUM 등급 서비스,유의사항,"국제 브랜드사별 서비스 안내사항 중 대상 등급 서비스가 아닌 경우, 서비스 제공이 제한될 수 있습니다.",,,,,,,,,,,"국제 브랜드사별 서비스 안내사항 중 대상 등급 서비스가 아닌 경우, 서비스 제공이 제한될 수 있습니다.",2026-04-08 13:22
62,AAP1452,유의사항,아멕스 PLATINUM 등급 서비스,유의사항,"금융상품 이용 전 상품설명서, 홈페이지, 약관을 통해 이용조건을 확인 바랍니다.",,,,,,,,,,,"금융상품 이용 전 상품설명서, 홈페이지, 약관을 통해 이용조건을 확인 바랍니다.",2026-04-08 13:22
63,AAP1452,유의사항,아멕스 PLATINUM 등급 서비스,유의사항,등급서비스 : 여신금융협회 심의필 제 2025-C1a-12369호(2025.08.27),,,,,,,,,,,등급서비스 : 여신금융협회 심의필 제 2025-C1a-12369호(2025.08.27),2026-04-08 13:22
64,AAP1452,유의사항,아멕스 PLATINUM 등급 서비스,유의사항,선택서비스 : 여신금융협회 심의필 제 2025-C1a-12190호(2025.08.25),,,,,,,,,,,선택서비스 : 여신금융협회 심의필 제 2025-C1a-12190호(2025.08.25),2026-04-08 13:22
65,AAP1452,유의사항,연회비,본인_해외겸용 총 연회비,본인 해외겸용 총 연회비: 49000원,,,,,,,,,,,본인 해외겸용 총 연회비: 49000원,2026-04-08 13:22
66,AAP1452,유의사항,연회비,본인_국내전용 총 연회비,본인 국내전용 총 연회비: 47000원,,,,,,,,,,,본인 국내전용 총 연회비: 47000원,2026-04-08 13:22
67,AAP1452,유의사항,연회비,본인_해외겸용 기본 연회비,본인 해외겸용 기본 연회비: 7000원,,,,,,,,,,,본인 해외겸용 기본 연회비: 7000원,2026-04-08 13:22
68,AAP1452,유의사항,연회비,본인_국내전용 기본 연회비,본인 국내전용 기본 연회비: 7000원,,,,,,,,,,,본인 국내전용 기본 연회비: 7000원,2026-04-08 13:22
69,AAP1452,유의사항,연회비,본인_해외겸용 제휴 연회비,본인 해외겸용 제휴 연회비: 42000원,,,,,,,,,,,본인 해외겸용 제휴 연회비: 42000원,2026-04-08 13:22
70,AAP1452,유의사항,연회비,본인_국내전용 제휴 연회비,본인 국내전용 제휴 연회비: 40000원,,,,,,,,,,,본인 국내전용 제휴 연회비: 40000원,2026-04-08 13:22
71,AAP1452,유의사항,연회비,연회비 유의사항,연회비는 카드 발급일(발급 첫 해에는 카드 사용등록일)을 기준으로 매년 청구됩니다.,,,,,,,,,,,연회비는 카드 발급일(발급 첫 해에는 카드 사용등록일)을 기준으로 매년 청구됩니다.,2026-04-08 13:22
72,AAP1452,유의사항,연회비,연회비 유의사항,카드 발급일(발급 첫 해에는 카드 사용등록일)에 연회비가 청구되지 않은 경우 최초 이용일자 기준으로 해당 결제일에 청구됩니다.,,,,,,,,,,,카드 발급일(발급 첫 해에는 카드 사용등록일)에 연회비가 청구되지 않은 경우 최초 이용일자 기준으로 해당 결제일에 청구됩니다.,2026-04-08 13:22
73,AAP1452,유의사항,연회비,연회비 유의사항,매년 카드 발급일을 기준으로 직전 1년 이내 실적이 없는 경우 연회비가 청구되지 않습니다.,,,,,,,,,,,매년 카드 발급일을 기준으로 직전 1년 이내 실적이 없는 경우 연회비가 청구되지 않습니다.,2026-04-08 13:22
74,AAP1452,유의사항,연회비,연회비 유의사항,"재발급, 갱신 시에는 이전 카드의 카드 발급일을 기준으로 연회비가 청구됩니다.",,,,,,,,,,,"재발급, 갱신 시에는 이전 카드의 카드 발급일을 기준으로 연회비가 청구됩니다.",2026-04-08 13:22
75,AAP1452,유의사항,연회비,연회비 유의사항,연회비는 기본 연회비와 제휴 연회비로 구분됩니다.,,,,,,,,,,,연회비는 기본 연회비와 제휴 연회비로 구분됩니다.,2026-04-08 13:22
76,AAP1452,유의사항,연회비,연회비 유의사항,해당 카드 연회비(기본 연회비+제휴 연회비)는 카드별로 청구됩니다.,,,,,,,,,,,해당 카드 연회비(기본 연회비+제휴 연회비)는 카드별로 청구됩니다.,2026-04-08 13:22
77,AAP1452,유의사항,연회비,연회비 유의사항,"카드 중도 해지 시, 연회비 반환 금액은 회원이 카드사와 계약을 해지한 날부터 일 단위로 나누어 계산하여 반환됩니다. 카드의 발행, 배송 등 카드 발급에 소요된 비용(신규 가입연도에 해당)은 반환 금액에서 제외되며, 제휴 연회비가 있는 경우에는 카드 이용 시 제공되는 추가적인 혜택 등 부가 서비스 제공에 소요된 비용이 추가적으로 반환 금액에서 제외됩니다.",,,,,,,,,,,"카드 중도 해지 시, 연회비 반환 금액은 회원이 카드사와 계약을 해지한 날부터 일 단위로 나누어 계산하여 반환됩니다. 카드의 발행, 배송 등 카드 발급에 소요된 비용(신규 가입연도에 해당)은 반환 금액에서 제외되며, 제휴 연회비가 있는 경우에는 카드 이용 시 제공되는 추가적인 혜택 등 부가 서비스 제공에 소요된 비용이 추가적으로 반환 금액에서 제외됩니다.",2026-04-08 13:22
78,AAP1452,유의사항,연회비,연회비 유의사항,연회비 반환 금액은 계약을 해지한 날로부터 10일(영업일 기준) 이내에 반환해 드립니다. 부가 서비스 제공 내역 확인에 시간이 소요되는 등 불가피한 사유가 있을 때에는 계약을 해지한 날로부터 3개월 이내에 반환됩니다.,,,,,,,,,,,연회비 반환 금액은 계약을 해지한 날로부터 10일(영업일 기준) 이내에 반환해 드립니다. 부가 서비스 제공 내역 확인에 시간이 소요되는 등 불가피한 사유가 있을 때에는 계약을 해지한 날로부터 3개월 이내에 반환됩니다.,2026-04-08 13:22
